"state","puma12","cbsa","stab","cbsaname15","PUMAname","pop14","afact"
"FIPS state","puma12","CBSA current as of CBSAyr","State Postal Code","2015 CBSA Name","PUMA12 Name","Pop 2014 estimate fr county level ests","puma12 to cbsa alloc factor"
"12","10302","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Pinellas County (North Central)",109895.217,1 
"12","10303","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Pinellas County (Central)--Clearwater City (South & Central)",107025.27,1 
"12","10304","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Pinellas County (Central)--Greater Largo City",110007.804,1 
"12","10305","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Pinellas County (West Central)--Greater Seminole City",110314.86,1 
"12","10306","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Pinellas County (Central)--Greater Pinellas Park City",112004.69,1 
"12","10307","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Pinellas County (Southeast)--St. Petersburg City (East)",155471.488,1 
"12","10308","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Pinellas County (South Central)--St. Petersburg City (West)",113455.016,1 
"12","10501","29460","FL","Lakeland-Winter Haven, FL (Metro)","Polk County (Northwest)",183067.336,1 
"12","10502","29460","FL","Lakeland-Winter Haven, FL (Metro)","Polk County (Northeast)",166960.404,1 
"12","10503","29460","FL","Lakeland-Winter Haven, FL (Metro)","Polk County (Central)",140204.409,1 
"12","10504","29460","FL","Lakeland-Winter Haven, FL (Metro)","Polk County (South)",144405.851,1 
"12","10700","27260","FL","Jacksonville, FL (Metro)","Putnam & St. Johns (South) Counties",30270.764,0.296 
"12","10700","37260","FL","Palatka, FL (Micro)","Putnam & St. Johns (South) Counties",72143,0.704 
"12","10900","27260","FL","Jacksonville, FL (Metro)","St. Johns County (North)",187648.236,1 
"12","11101","38940","FL","Port St. Lucie, FL (Metro)","St. Lucie County (North)",107380.803,1 
"12","11102","38940","FL","Port St. Lucie, FL (Metro)","St. Lucie County (South)",183647.197,1 
"12","11300","37860","FL","Pensacola-Ferry Pass-Brent, FL (Metro)","Santa Rosa County",163422,1 
"12","11501","35840","FL","North Port-Sarasota-Bradenton, FL (Metro)","Sarasota County (North)",129348.885,1 
"12","11502","35840","FL","North Port-Sarasota-Bradenton, FL (Metro)","Sarasota County (Central & Gulf Coast)",137459.736,1 
"12","11503","35840","FL","North Port-Sarasota-Bradenton, FL (Metro)","Sarasota County (East)",130153.379,1 
"12","11701","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","Seminole County (West)",111575.862,1 
"12","11702","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","Seminole County (North Central)",109128.362,1 
"12","11703","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","Seminole County (South Central)",109178.61,1 
"12","11704","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","Seminole County (East)",112633.166,1 
"12","12100"," ","FL"," ","Suwannee, Taylor, Madison, Hamilton & Lafayette Counties",108005,1 
"12","12701","19660","FL","Deltona-Daytona Beach-Ormond Beach, FL (Metro)","Volusia County (Central & Northwest)--DeLand, DeBary Cities & Pierson Town",113896.453,1 
"12","12702","19660","FL","Deltona-Daytona Beach-Ormond Beach, FL (Metro)","Volusia County (Northeast)--Daytona Beach, Ormond Beach & Holly Hill Cities",131057.934,1 
"12","12703","19660","FL","Deltona-Daytona Beach-Ormond Beach, FL (Metro)","Volusia County--Port Orange, Edgewater, New Smyrna Beach (East) & Oak Hill Cities",134320.093,1 
"12","12704","19660","FL","Deltona-Daytona Beach-Ormond Beach, FL (Metro)","Volusia County (Southwest Central)--Deltona & Lake Helen Cities",121157.553,1 
"13","00100","15260","GA","Brunswick, GA (Metro)","Coastal Regional Commission (South)--Glynn Camden & McIntosh Counties",96389,0.649 
"13","00100","41220","GA","St. Marys, GA (Micro)","Coastal Regional Commission (South)--Glynn Camden & McIntosh Counties",52027,0.351 
"13","00200","25980","GA","Hinesville, GA (Metro)","Coastal Regional Commission (West)--Liberty, Bryan & Long Counties",82311,0.708 
"13","00200","42340","GA","Savannah, GA (Metro)","Coastal Regional Commission (West)--Liberty, Bryan & Long Counties",33906,0.292 
"13","00300"," ","GA"," ","Coastal Regional Commission (North)--Bulloch, Effingham & Screven Counties",14085,0.099 
"13","00300","42340","GA","Savannah, GA (Metro)","Coastal Regional Commission (North)--Bulloch, Effingham & Screven Counties",55423,0.391 
"13","00300","44340","GA","Statesboro, GA (Micro)","Coastal Regional Commission (North)--Bulloch, Effingham & Screven Counties",72087,0.509 
"13","00401","42340","GA","Savannah, GA (Metro)","Coastal Regional Commission (East)--Chatham County (West Central)--Savannah City",170381.399,1 
"13","00402","42340","GA","Savannah, GA (Metro)","Coastal Regional Commission (East)--Chatham County (East & Outside Savannah City)",112997.601,1 
"13","00500"," ","GA"," ","Southern Georgia Regional Commission (East & Central)",39232,0.232 
"13","00500","15260","GA","Brunswick, GA (Metro)","Southern Georgia Regional Commission (East & Central)",18417,0.109 
"13","00500","20060","GA","Douglas, GA (Micro)","Southern Georgia Regional Commission (East & Central)",42811,0.253 
"13","00500","46660","GA","Valdosta, GA (Metro)","Southern Georgia Regional Commission (East & Central)",14376,0.085 
"13","00500","48180","GA","Waycross, GA (Micro)","Southern Georgia Regional Commission (East & Central)",54506,0.322 
"13","00600","46660","GA","Valdosta, GA (Metro)","Southern Georgia Regional Commission (South Central)--Lowndes County--Valdosta City",113523,1 
"13","00700"," ","GA"," ","Southern Georgia Regional Commission (West)",53171,0.419 
"13","00700","22340","GA","Fitzgerald, GA (Micro)","Southern Georgia Regional Commission (West)",17464,0.138 
"13","00700","45700","GA","Tifton, GA (Micro)","Southern Georgia Regional Commission (West)",40704,0.321 
"13","00700","46660","GA","Valdosta, GA (Metro)","Southern Georgia Regional Commission (West)",15418,0.122 
"13","00800","10500","GA","Albany, GA (Metro)","Southwest Georgia Regional Commission (East)--Colquitt, Thomas & Worth Counties",20940,0.187 
"13","00800","34220","GA","Moultrie, GA (Micro)","Southwest Georgia Regional Commission (East)--Colquitt, Thomas & Worth Counties",46102,0.412 
"13","00800","45620","GA","Thomasville, GA (Micro)","Southwest Georgia Regional Commission (East)--Colquitt, Thomas & Worth Counties",44959,0.401 
"13","00900","10500","GA","Albany, GA (Metro)","Southwest Georgia Regional Commission (North Central)--Dougherty & Lee Counties",121598,1 
"13","01001","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Central)--Fulton County (North)--Sandy Springs City",118701.424,1 
"13","01002","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Central)--Fulton County (Northeast)--Johns Creek City",116342.071,1 
"13","01003","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (South)",117237.11,1 
"13","01004","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Central)--Fulton County (South)--Union & Fairburn Cities",123796.76,1 
"13","01005","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Central)--Fulton County (Northwest)--Roswell City",160516.083,1 
"13","01006","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (North)",119009.871,1 
"13","01007","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Central)--Fulton County (East)--Atlanta City (Southeast)",133091.362,1 
"13","01008","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Central)--DeKalb County (South)",122004.59,1 
"13","01100"," ","GA"," ","Southwest Georgia Regional Commission (West & Central)",79728,0.668 
"13","01100","10500","GA","Albany, GA (Metro)","Southwest Georgia Regional Commission (West & Central)",12387,0.104 
"13","01100","12460","GA","Bainbridge, GA (Micro)","Southwest Georgia Regional Commission (West & Central)",27220,0.228 
"13","01200"," ","GA"," ","Heart of Georgia Altamaha Regional Commission (Southeast)",94034,0.587 
"13","01200","27700","GA","Jesup, GA (Micro)","Heart of Georgia Altamaha Regional Commission (Southeast)",29949,0.187 
"13","01200","47080","GA","Vidalia, GA (Micro)","Heart of Georgia Altamaha Regional Commission (Southeast)",36273,0.226 
"13","01300"," ","GA"," ","Heart of Georgia Altamaha Regional Commission (North & West)",83039,0.591 
"13","01300","20140","GA","Dublin, GA (Micro)","Heart of Georgia Altamaha Regional Commission (North & West)",57552,0.409 
"13","01400","31420","GA","Macon-Bibb County, GA (Metro)","Middle Georgia Regional Commission (Central)--Bibb County--Macon City",153905,1 
"13","01500","47580","GA","Warner Robins, GA (Metro)","Middle Georgia Regional Commission (South)--Houston & Pulaski Counties",160594,1 
"13","01600"," ","GA"," ","Middle Georgia Regional Commission (North & Outside Bibb County)",30518,0.17 
"13","01600","31420","GA","Macon-Bibb County, GA (Metro)","Middle Georgia Regional Commission (North & Outside Bibb County)",76545,0.426 
"13","01600","33300","GA","Milledgeville, GA (Micro)","Middle Georgia Regional Commission (North & Outside Bibb County)",45909,0.255 
"13","01600","47580","GA","Warner Robins, GA (Metro)","Middle Georgia Regional Commission (North & Outside Bibb County)",26922,0.15 
"13","01700","17980","GA","Columbus, GA-AL (Metro)","River Valley Regional Commission (West Central)--Muscogee & Chattahoochee Counties",212724,1 
"13","01800"," ","GA"," ","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",61620,0.374 
"13","01800","11140","GA","Americus, GA (Micro)","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",36395,0.221 
"13","01800","17980","GA","Columbus, GA-AL (Metro)","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",41673,0.253 
"13","01800","18380","GA","Cordele, GA (Micro)","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",22934,0.139 
"13","01800","21640","GA","Eufaula, AL-GA (Micro)","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",2315,0.014 
"13","01900","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Three Rivers Regional Commission (East)",123347,0.824 
"13","01900","45580","GA","Thomaston, GA (Micro)","Three Rivers Regional Commission (East)",26256,0.176 
"13","02001","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Central)--DeKalb County (East Central)--Redan",131647.765,1 
"13","02002","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission--DeKalb County--Decatur & Avondale Estates Cities",134989.842,1 
"13","02003","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Central)--DeKalb County (Northeast)--Tucker",161928.943,1 
"13","02004","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission--DeKalb County (North)--Dunwoody City",143911.788,1 
"13","02100","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Three Rivers Regional Commission (North Central)--Coweta County",135571,1 
"13","02200","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Three Rivers Regional Commission (Southwest)--Troup, Meriwether & Heard Counties",32801,0.321 
"13","02200","29300","GA","LaGrange, GA (Micro)","Three Rivers Regional Commission (Southwest)--Troup, Meriwether & Heard Counties",69469,0.679 
"13","02300","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Three Rivers Regional Commission (Northwest)--Carroll County",114093,1 
"13","02400","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (South Central)--Fayette County",109664,1 
"13","02500","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Northwest Georgia Regional Commission (Southwest)--Floyd, Polk & Haralson Counties",28641,0.173 
"13","02500","16340","GA","Cedartown, GA (Micro)","Northwest Georgia Regional Commission (Southwest)--Floyd, Polk & Haralson Counties",41133,0.248 
"13","02500","40660","GA","Rome, GA (Metro)","Northwest Georgia Regional Commission (Southwest)--Floyd, Polk & Haralson Counties",96063,0.579 
"13","02600","16860","GA","Chattanooga, TN-GA (Metro)","Northwest Georgia Regional Commission--Walker, Catoosa, Chattooga & Dade Counties",150228,0.858 
"13","02600","44900","GA","Summerville, GA (Micro)","Northwest Georgia Regional Commission--Walker, Catoosa, Chattooga & Dade Counties",24939,0.142 
"13","02700","19140","GA","Dalton, GA (Metro)","Northwest Georgia Regional Commission (North Central)--Whitfield County",103542,1 
"13","02800"," ","GA"," ","Northwest Georgia Regional Commission (Northeast)",52582,0.295 
"13","02800","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Northwest Georgia Regional Commission (Northeast)",29997,0.168 
"13","02800","15660","GA","Calhoun, GA (Micro)","Northwest Georgia Regional Commission (Northeast)",56047,0.315 
"13","02800","19140","GA","Dalton, GA (Metro)","Northwest Georgia Regional Commission (Northeast)",39410,0.221 
"13","02900","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Northwest Georgia Regional Commission (East Central)--Bartow County",101736,1 
"13","03001","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City",148773.891,1 
"13","03002","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities",132161.893,1 
"13","03003","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City",131011.366,1 
"13","03004","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Northwest)--Cobb County (Southeast)--Smyrna City",164225.8,1 
"13","03005","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Northwest)--Cobb County (Northeast)",154808.05,1 
"13","03101","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission--Cherokee County (Central)--Woodstock & Canton Cities",110856.549,1 
"13","03102","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission--Cherokee County (Outside Woodstock & Canton Cities)",120128.451,1 
"13","03200"," ","GA"," ","Georgia Mountains Regional Commission (North & Northwest)",108471,0.825 
"13","03200","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Georgia Mountains Regional Commission (North & Northwest)",22957,0.175 
"13","03300","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Georgia Mountains Regional Commission (Southwest)--Forsyth County",204302,1 
"13","03400","23580","GA","Gainesville, GA (Metro)","Georgia Mountains Regional Commission (South Central)--Hall County",190761,1 
"13","03500"," ","GA"," ","Georgia Mountains Regional Commission (Southeast)",65936,0.488 
"13","03500","18460","GA","Cornelia, GA (Micro)","Georgia Mountains Regional Commission (Southeast)",43752,0.324 
"13","03500","45740","GA","Toccoa, GA (Micro)","Georgia Mountains Regional Commission (Southeast)",25480,0.189 
"13","03600","12020","GA","Athens-Clarke County, GA (Metro)","Northeast Georgia Regional Commission (Central)--Clarke County--Athens City",120938,1 
"13","03700"," ","GA"," ","Northeast Georgia Regional Commission (East)",35928,0.315 
"13","03700","12020","GA","Athens-Clarke County, GA (Metro)","Northeast Georgia Regional Commission (East)",78078,0.685 
"13","03800","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties",73240,0.542 
"13","03800","27600","GA","Jefferson, GA (Micro)","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties",61870,0.458 
"13","03900","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties",119003,1 
"13","04000","12260","GA","Augusta-Richmond County, GA-SC (Metro)","Central Savannah River Area Regional Commission (East Central)--Richmond County",201368,1 
"13","04001","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Duluth City",148237.728,1 
"13","04002","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City",117999.102,1 
"13","04003","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City",157499.657,1 
"13","04004","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Northeast)--Gwinnett County (East)",113279.836,1 
"13","04005","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City",129126.28,1 
"13","04006","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Northeast)--Gwinnett County (Southwest)--Lilburn City",211779.396,1 
"13","04100","12260","GA","Augusta-Richmond County, GA-SC (Metro)","Central Savannah River Area Regional Commission (East Central)--Columbia County",139257,1 
"13","04200"," ","GA"," ","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia)",66238,0.524 
"13","04200","12260","GA","Augusta-Richmond County, GA-SC (Metro)","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia)",51701,0.409 
"13","04200","33300","GA","Milledgeville, GA (Micro)","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia)",8509,0.067 
"13","04300","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties",191429,1 
"13","04400","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Southwest)--Douglas County",138776,1 
"13","04500","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Northwest Georgia Regional Commission (Southeast)--Paulding County",148987,1 
"13","04600","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central)",135302.393,1 
"13","05001","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (South Central)--Clayton County (South)",113391.631,1 
"13","05002","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (South Central)--Clayton County (North)--Forest Park City",154150.369,1 
"13","06001","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City",105350.845,1 
"13","06002","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City",108518.155,1 
"15","00100","27980","HI","Kahului-Wailuku-Lahaina, HI (Metro)","Maui, Kalawao & Kauai Counties",163108,0.698 
"15","00100","28180","HI","Kapaa, HI (Micro)","Maui, Kalawao & Kauai Counties",70475,0.302 
"15","00200","25900","HI","Hilo, HI (Micro)","Hawaii County",194190,1 
"15","00301","46520","HI","Urban Honolulu, HI (Metro)","Honolulu County--Rural Oahu",105061.957,1 
"15","00302","46520","HI","Urban Honolulu, HI (Metro)","Honolulu County--Koolaupoko",119825.256,1 
"15","00303","46520","HI","Urban Honolulu, HI (Metro)","Honolulu County--East Honolulu to Kapahulu",111950.942,1 
"15","00304","46520","HI","Urban Honolulu, HI (Metro)","Honolulu County--Tantalus to Waikiki",126281.403,1 
"15","00305","46520","HI","Urban Honolulu, HI (Metro)","Honolulu County--Nuuanu to Kalihi",119169.757,1 
"15","00306","46520","HI","Urban Honolulu, HI (Metro)","Honolulu County--Moanalua to Pearl City",147346.859,1 
"15","00307","46520","HI","Urban Honolulu, HI (Metro)","Honolulu County--Central Oahu",151224.709,1 
"15","00308","46520","HI","Urban Honolulu, HI (Metro)","Honolulu County--Ewa",110927.115,1 
"16","00100"," ","ID"," ","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",32487,0.276 
"16","00100","17660","ID","Coeur dAlene, ID (Metro)","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",5153.974,0.044 
"16","00100","34140","ID","Moscow, ID (Micro)","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",38411,0.327 
"16","00100","41760","ID","Sandpoint, ID (Micro)","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",41585,0.354 
"16","00200","17660","ID","Coeur dAlene, ID (Metro)","Kootenai County (Northwest)--Coeur dAlene, Post Falls & Hayden Cities",142172.026,1 
"16","00300"," ","ID"," ","Central Idaho--Lewiston City & Nez Perce Reservation",55035,0.527 
"16","00300","14260","ID","Boise City, ID (Metro)","Central Idaho--Lewiston City & Nez Perce Reservation",6824,0.065 
"16","00300","26820","ID","Idaho Falls, ID (Metro)","Central Idaho--Lewiston City & Nez Perce Reservation",2622,0.025 
"16","00300","30300","ID","Lewiston, ID-WA (Metro)","Central Idaho--Lewiston City & Nez Perce Reservation",40007,0.383 
"16","00400"," ","ID"," ","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",10021,0.091 
"16","00400","14260","ID","Boise City, ID (Metro)","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",77842.984,0.703 
"16","00400","36620","ID","Ontario, OR-ID (Micro)","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",22836,0.206 
"16","00500","14260","ID","Boise City, ID (Metro)","Canyon (South) & Owyhee Counties--Caldwell & Nampa (South & West) Cities",118245.467,1 
"16","00600","14260","ID","Boise City, ID (Metro)","Canyon (East) & Ada (West) Counties--Nampa (Central & East) & Meridian (West) Cities",121479.974,1 
"16","00701","14260","ID","Boise City, ID (Metro)","Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities",114451.968,1 
"16","00702","14260","ID","Boise City, ID (Metro)","Ada County (Northeast)--Boise (North & West) & Garden City Cities",109353.843,1 
"16","00800","14260","ID","Boise City, ID (Metro)","Ada County (South)--Boise (South) & Kuna Cities",116223.764,1 
"16","00900","15420","ID","Burley, ID (Micro)","Twin Falls & Cassia Counties--Twin Falls City",23540,0.225 
"16","00900","46300","ID","Twin Falls, ID (Micro)","Twin Falls & Cassia Counties--Twin Falls City",80914,0.775 
"16","01000"," ","ID"," ","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",15064,0.134 
"16","01000","15420","ID","Burley, ID (Micro)","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",20323,0.181 
"16","01000","25200","ID","Hailey, ID (Micro)","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",27837,0.248 
"16","01000","34300","ID","Mountain Home, ID (Micro)","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",26094,0.233 
"16","01000","46300","ID","Twin Falls, ID (Micro)","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",22818,0.203 
"16","01100","13940","ID","Blackfoot, ID (Micro)","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",42459.974,0.325 
"16","01100","26820","ID","Idaho Falls, ID (Metro)","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",27021,0.207 
"16","01100","27220","ID","Jackson, WY-ID (Micro)","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",10341,0.079 
"16","01100","39940","ID","Rexburg, ID (Micro)","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",50905,0.389 
"16","01200","26820","ID","Idaho Falls, ID (Metro)","Bonneville County--Idaho Falls City",108623,1 
"16","01300"," ","ID"," ","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",24595,0.199 
"16","01300","13940","ID","Blackfoot, ID (Micro)","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",2809.026,0.023 
"16","01300","30860","ID","Logan, UT-ID (Metro)","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",13021,0.105 
"16","01300","38540","ID","Pocatello, ID (Metro)","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",83347,0.673 
"17","00104"," ","IL"," ","Jo Daviess, Carroll, Whiteside & Lee Counties",36969,0.288 
"17","00104","19940","IL","Dixon, IL (Micro)","Jo Daviess, Carroll, Whiteside & Lee Counties",34735,0.27 
"17","00104","44580","IL","Sterling, IL (Micro)","Jo Daviess, Carroll, Whiteside & Lee Counties",56876,0.442 
"17","00105","19340","IL","Davenport-Moline-Rock Island, IA-IL (Metro)","Rock Island County",146063,1 
"17","00202"," ","IL"," ","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",17874,0.101 
"17","00202","15460","IL","Burlington, IA-IL (Micro)","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",6916,0.039 
"17","00202","15900","IL","Canton, IL (Micro)","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",36007,0.204 
"17","00202","19340","IL","Davenport-Moline-Rock Island, IA-IL (Metro)","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",65580,0.371 
"17","00202","22800","IL","Fort Madison-Keokuk, IA-IL-MO (Micro)","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",18564,0.105 
"17","00202","31380","IL","Macomb, IL (Micro)","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",31880,0.18 
"17","00300"," ","IL"," ","Adams, Pike, Brown, Schuyler & Mason Counties",44082,0.397 
"17","00300","39500","IL","Quincy, IL-MO (Micro)","Adams, Pike, Brown, Schuyler & Mason Counties",66988,0.603 
"17","00401"," ","IL"," ","Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties",26590,0.189 
"17","00401","27300","IL","Jacksonville, IL (Micro)","Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties",40133,0.285 
"17","00401","41180","IL","St. Louis, MO-IL (Metro)","Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties",73980,0.526 
"17","00501"," ","IL"," ","Montgomery, Bond, Clinton, Fayette & Effingham Counties",51229,0.364 
"17","00501","20820","IL","Effingham, IL (Micro)","Montgomery, Bond, Clinton, Fayette & Effingham Counties",34320,0.244 
"17","00501","41180","IL","St. Louis, MO-IL (Metro)","Montgomery, Bond, Clinton, Fayette & Effingham Counties",55126,0.392 
"17","00600"," ","IL"," ","Douglas, Edgar, Coles & Cumberland Counties",37730,0.37 
"17","00600","16660","IL","Charleston-Mattoon, IL (Micro)","Douglas, Edgar, Coles & Cumberland Counties",64153,0.63 
"17","00700"," ","IL"," ","Clark, Jasper, Crawford, Lawrence, Richland, Clay & Wayne Counties",107839,1 
"17","00800"," ","IL"," ","South & Southeast Illinois",115007,0.837 
"17","00800","16020","IL","Cape Girardeau, MO-IL (Metro)","South & Southeast Illinois",7492,0.055 
"17","00800","37140","IL","Paducah, KY-IL (Micro)","South & Southeast Illinois",14905,0.108 
"17","00900"," ","IL"," ","Jackson, Williamson, Franklin & Perry Counties",61083,0.325 
"17","00900","16060","IL","Carbondale-Marion, IL (Metro)","Jackson, Williamson, Franklin & Perry Counties",126685,0.675 
"17","01001"," ","IL"," ","Monroe, Randolph, Washington, Jefferson & Marion Counties",47206,0.299 
"17","01001","16460","IL","Centralia, IL (Micro)","Monroe, Randolph, Washington, Jefferson & Marion Counties",38571,0.244 
"17","01001","34500","IL","Mount Vernon, IL (Micro)","Monroe, Randolph, Washington, Jefferson & Marion Counties",38534,0.244 
"17","01001","41180","IL","St. Louis, MO-IL (Metro)","Monroe, Randolph, Washington, Jefferson & Marion Counties",33722,0.213 
